,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,text,Against Biden,Favor Biden,None Biden,Against Trump,Favor Trump,None Trump
229,229.0,229.0,229.0,229.0,229.0,229.0,229.0,, “I don’t see anyone walking into a voting booth on November 3 &amp; voting to give up 20-30% of their income by voting for…,0.0426190085709095,0.6441932916641235,0.313187688589096,0.6530828475952148,0.0358071364462375,0.311110109090805
230,230.0,230.0,230.0,230.0,230.0,230.0,230.0,, Donald Trump says I'm a creep. I say he's an existential threat to democracy.   That's why I released Borat before the…,0.0930860862135887,0.1720390617847442,0.7348748445510864,0.2600976824760437,0.1031723767518997,0.6367299556732178
231,231.0,231.0,231.0,231.0,231.0,231.0,231.0,, #TrumpTerrorists  #TrumpTerrorism,0.1266163736581802,0.148463174700737,0.724920392036438,0.6787946820259094,0.0774558633565902,0.2437494546175003
232,232.0,232.0,232.0,232.0,232.0,232.0,232.0,," . built the best economy, and he will do it AGAIN! :United_States:",0.247547909617424,0.1980864554643631,0.5543656349182129,0.2185336649417877,0.1370641142129898,0.6444022059440613
233,233.0,233.0,233.0,233.0,233.0,233.0,233.0,," Ironically Joe Biden’s campaign raised funding from Silicon Valley, New York, and California billionaires, while Donald…",0.14570252597332,0.4119549393653869,0.4423424899578094,0.2678646445274353,0.074963591992855,0.6571718454360962
234,234.0,234.0,234.0,234.0,234.0,234.0,234.0,, Combat veteran ⁦⁩ says President Trump is fighting to protect the American Dream! ,0.1605486422777176,0.5037363171577454,0.3357149958610534,0.3666421175003052,0.2105969786643982,0.4227609038352966
235,235.0,235.0,235.0,235.0,235.0,235.0,235.0,, Philly needs to show up and show out at the polls for Biden/Harris!!,0.1441438794136047,0.6263247728347778,0.2295314073562622,0.5424857139587402,0.0942592471837997,0.3632549941539764
236,236.0,236.0,236.0,236.0,236.0,236.0,236.0,," OMG, ISN'T IT LOVELY -- Stevie Wonder endorses Joe Biden for President for #WonderfulMichigan!  RT this  gem!",0.1149392947554588,0.5735217928886414,0.3115389049053192,0.2824273109436035,0.0928146317601203,0.6247580051422119
237,237.0,237.0,237.0,237.0,237.0,237.0,237.0,, I want to say something to all Trump supporters. You are tenacious courageous and fun. You don’t give up. You have done y…,0.077326476573944,0.4609009325504303,0.4617725908756256,0.8313523530960083,0.1097839102149009,0.0588638149201869
238,238.0,238.0,238.0,238.0,238.0,238.0,238.0,, :police_car_light::police_car_light::police_car_light:Democrats are going full police state. This is what would happen if Democrats had power nationally... beware.,0.4641546308994293,0.0737259164452552,0.4621194005012512,0.1267013549804687,0.1879889070987701,0.6853097677230835
239,239.0,239.0,239.0,239.0,239.0,239.0,239.0,,  If there was even an iota of truth in those allegations trump would have fallen. There were enough republican to help him on the way down.,0.2091909050941467,0.21015065908432,0.5806584358215332,0.6721775531768799,0.1468483060598373,0.1809741109609604
240,240.0,240.0,240.0,240.0,240.0,240.0,240.0,," If Trump loses, we lose America.  VOTE like your LIFE depends on it.",0.0694911256432533,0.8074844479560852,0.1230243816971778,0.9215889573097228,0.0476194210350513,0.0307915657758712
241,241.0,241.0,241.0,241.0,241.0,241.0,241.0,,#VoteRedToSaveAmerica2020 #Trump2020 #AmericaFirst,0.9046868085861206,0.0215794276446104,0.0737337842583656,0.0740832015872001,0.8188018202781677,0.1071149632334709
242,242.0,242.0,242.0,242.0,242.0,242.0,242.0,," Just a reminder to stop looking at the polls and focus on voter suppression and intimidation, Trump lawsuits to discard votes,…",0.0916168466210365,0.4859658181667328,0.4224172830581665,0.7904766201972961,0.0580786392092704,0.1514447331428527
243,243.0,243.0,243.0,243.0,243.0,243.0,243.0,," Remember, when Trump declares victory when the count is still on, there's one mantra:  #FuckYouKeepCounting",0.0377551019191741,0.6411282420158386,0.3211165964603424,0.9239314198493958,0.0378704145550727,0.0381982140243053
244,244.0,244.0,244.0,244.0,244.0,244.0,244.0,, Biden will cure covid with trunalimunumaprzure.,0.5593973994255066,0.1254402548074722,0.3151623606681824,0.1833943426609039,0.1228179782629013,0.6937876343727112
245,245.0,245.0,245.0,245.0,245.0,245.0,245.0,, Another lie.  Not even back up to normal not even close.  Liar :lying_face:,0.2013282477855682,0.1941815614700317,0.6044902801513672,0.5022140145301819,0.117784596979618,0.3800013959407806
246,246.0,246.0,246.0,246.0,246.0,246.0,246.0,,  Joe Biden with a reminder that he wants to shred the Second Amendment.   Never forget that Biden’s running mate K…,0.1526540219783783,0.4866840541362762,0.3606619536876678,0.4207147061824798,0.1119627207517623,0.4673225879669189
247,247.0,247.0,247.0,247.0,247.0,247.0,247.0,," these are the same people that moaned and groaned about protests blocking them, and shutdowns being “unethical” but apparen…",0.1369829773902893,0.0741690471768379,0.7888480424880981,0.1083465293049812,0.0920962914824485,0.7995572090148926
248,248.0,248.0,248.0,248.0,248.0,248.0,248.0,, :United_States:THE BEST IS YET TO COME:United_States:  LORD KEEP MY PRESIDENT &amp;  FLOTUS SAFE:shield: UNDER THE SHELTER OF YOUR MIGHTY WINGS   IN CHRIST…,0.2775111198425293,0.2697815597057342,0.4527073204517364,0.1968795508146286,0.1260465830564499,0.6770738363265991
249,249.0,249.0,249.0,249.0,249.0,249.0,249.0,," Goldman Sachs doesn't think so. More jobs under Biden. Better Economy under Biden. Biden actually has a plan to keep the economy open while controlling #Covid. You can read it on his website. Where is yours? Or is it still, Sorry, some of you will have to die...Open UP!",0.5842856168746948,0.1077484712004661,0.3079659342765808,0.3377722799777984,0.1404647231101989,0.5217629671096802
250,250.0,250.0,250.0,250.0,250.0,250.0,250.0,, It is true.... the maga thugs will be defeated..,0.8502759337425232,0.0318799801170825,0.1178440302610397,0.1139579862356185,0.573451578617096,0.3125904202461242
251,251.0,251.0,251.0,251.0,251.0,251.0,251.0,,"Support our petition. Self-determination is in the Yoruba gene.  via    In the 1960s, Nigeria was a harmonious and progressive place, the beacon of Africa, because the Yoruba in Western Nigeria were self-governing. ",0.1332716196775436,0.1513057947158813,0.7154225707054138,0.1819185018539428,0.100107654929161,0.7179738283157349
252,252.0,252.0,252.0,252.0,252.0,252.0,252.0,," Democrats are united under Pelosi directives; higher taxes, defunding police, increased property taxes, Marxist ideology, closing churches, confiscating guns, suppressing free speech! Don’t be fooled by Brynne Kennedy, a Democrat running against McClintock’s proven successes!",0.4107223749160766,0.0712140500545501,0.5180635452270508,0.2648196518421173,0.1904556602239608,0.544724702835083
253,253.0,253.0,253.0,253.0,253.0,253.0,253.0,, Make sure you participate in the grand experiment!  #ScienceVotes #Election2020  #Vote #Vote2020   …,0.02806500159204,0.397396981716156,0.5745380520820618,0.4853319227695465,0.0385650359094142,0.4761030077934265
254,254.0,254.0,254.0,254.0,254.0,254.0,254.0,,This is true but I don’t give Obama that much credit since he had 0 interest rates and QE due the first time in history VZ Trump had 2.5 % and QT... just saying,0.657940149307251,0.0696803852915763,0.2723794877529144,0.3450585007667541,0.2495701164007187,0.4053713381290436
255,255.0,255.0,255.0,255.0,255.0,255.0,255.0,, Is she really campaigning for Joe Biden? Right under our noses. #SymbolismWillBeTheirDownFall #MarinaAbramovic  This truly a…,0.261306881904602,0.1619680225849151,0.5767250657081604,0.2666656970977783,0.1201213896274566,0.6132129430770874
256,256.0,256.0,256.0,256.0,256.0,256.0,,, Charge the officers who murdered #BreonnaTaylor with her murder. We need #JusticeForBreonnaTaylor. NOW!,0.1139777451753616,0.2717468440532684,0.6142753958702087,0.3017095029354095,0.0651357620954513,0.6331546902656555
257,257.0,257.0,257.0,257.0,257.0,257.0,,," I’d normally consider this mean &amp; off limits. But Biden, his wife, Kamala Sanders AOC Pelosi Schumer Obama and ALL “good…",0.1623602956533432,0.2612666189670563,0.5763731002807617,0.5687071084976196,0.0763802230358123,0.354912668466568
258,258.0,258.0,258.0,258.0,258.0,258.0,,," Marco Rubio on the Trump caravan that surrounded Biden's bus in Texas:  We love what they did. But here's the thing they d…""",0.1334340274333953,0.1947044283151626,0.6718615293502808,0.2435777634382248,0.1019921228289604,0.654430091381073
259,259.0,259.0,259.0,259.0,259.0,259.0,,, Record turnout in Texas does not absolve Republicans there for what they did in trying to suppress the vote.  Remember this…,0.0513437911868095,0.4577654004096985,0.4908907413482666,0.5159879326820374,0.0652986764907836,0.4187133908271789
260,260.0,260.0,260.0,260.0,260.0,260.0,,," I grew up in the streets of Philadelphia &amp; I NEVER benefited from any programs that any Democrats had set forth.""  ""B…""",0.0973537117242813,0.1667790561914444,0.7358672022819519,0.2034003883600235,0.066751629114151,0.7298480272293091
261,261.0,261.0,261.0,261.0,261.0,261.0,,," This story is FALSE. They did nothing wrong. But the ANTIFA Anarchists, Rioters and Looters, who have caused so much h…",0.4552893936634063,0.0701251477003097,0.4745854437351227,0.2010572850704193,0.2694588303565979,0.5294838547706604
262,262.0,262.0,262.0,262.0,262.0,262.0,,, I look forward to picking up bags of cash in Ukraine and China!,0.2864479124546051,0.0995699167251586,0.6139822006225586,0.1366520226001739,0.0822743996977806,0.7810736298561096
263,263.0,263.0,263.0,263.0,263.0,263.0,,," According to a new Rasmussen survey,  Black voter support for Trump is at 31%!  Big threat to the Dems.",0.3096856772899627,0.1121767684817314,0.5781375765800476,0.4889003038406372,0.1862625628709793,0.3248371481895447
264,264.0,264.0,264.0,264.0,264.0,264.0,,,  answers the question of  on Anti-Racism protests in the USA. #Sadhguru #blacklivesmatter W…,0.1615665405988693,0.1084035784006118,0.7300299406051636,0.0959535837173461,0.0955623015761375,0.8084841370582581
265,265.0,265.0,265.0,265.0,265.0,265.0,,, I will never forget the disgraceful things said about these people. MAGA is full of hard-working Americans who love their…,0.6843746900558472,0.0523638874292373,0.2632613182067871,0.3718012869358063,0.3751537501811981,0.253044992685318
266,266.0,266.0,266.0,266.0,266.0,266.0,,,"Yea, IN 1016 a bunch of them said that too, and their still here :double_exclamation_mark:",0.1204995289444923,0.1122355163097381,0.7672649025917053,0.0951138883829116,0.1041862368583679,0.8006998300552368
267,267.0,267.0,267.0,267.0,267.0,267.0,,, The enemy is Trump + his MAGA cult.,0.6380715370178223,0.069305419921875,0.2926230728626251,0.394843578338623,0.2871940732002258,0.3179623186588287
268,268.0,268.0,268.0,268.0,268.0,268.0,,, The only thing Biden hasn’t plagiarized and stolen from another is his Dementia &amp; his failure of a son. Those are all his…,0.2486323416233062,0.420630544424057,0.3307371735572815,0.7017337083816528,0.0561622828245162,0.2421039789915084
269,269.0,269.0,269.0,269.0,269.0,269.0,,," Big Tech has been trying to control this country through its control of information.  They gave it their best, but they did…",0.1154462769627571,0.3243243396282196,0.5602294206619263,0.1914150863885879,0.0783797800540924,0.7302051186561584
270,270.0,270.0,270.0,270.0,270.0,270.0,,, Shoot your shot.  ,0.2378230690956115,0.1721796840429306,0.5899972319602966,0.09280676394701,0.0936231389641761,0.8135700821876526
271,271.0,271.0,271.0,271.0,271.0,271.0,,, Black voters were pepper sprayed &amp; arrested in NC yesterday. Trump voters have been deployed to intimidate and harass vote…,0.1420858800411224,0.1419906169176101,0.715923547744751,0.3057599365711212,0.1088516488671302,0.5853883624076843
272,272.0,272.0,272.0,272.0,272.0,272.0,,,"                                                  Two years ago, some white supremists showed up at a rally to save some statues, we know.  In two years you haven't convinced anyone that Trump supporters are white supremists with this garbage.      You guys are scraping the bottom of the barrel.",0.2348029464483261,0.119979940354824,0.6452171206474304,0.5590974688529968,0.1724962294101715,0.268406331539154
273,273.0,273.0,273.0,273.0,273.0,273.0,,,"  Trump has unwittingly kindled a rebirth of American democracy. The young and disenfranchised are voting in record numbers. Call/text 3 friends today &amp; remind them to #VoteBidenHarris2020 We, the people will decide who is in the WH! #Call3Friends ",0.0308151189237833,0.8672776818275452,0.1019071713089943,0.9108409285545348,0.0550466924905777,0.0341123938560485
274,274.0,274.0,274.0,274.0,274.0,274.0,,,I WANNA GO,0.0671542808413505,0.4578301906585693,0.4750155210494995,0.154568612575531,0.0728898793458938,0.7725415229797363
275,275.0,275.0,275.0,275.0,275.0,275.0,,, So many questions. 1. Why is a Trump caravan driving through a Black neighborhood near a polling station? Smells like voter…,0.1776207387447357,0.0847276970744133,0.7376515865325928,0.1545325517654419,0.1204554587602615,0.7250120043754578
276,276.0,276.0,276.0,276.0,276.0,276.0,,," 231,000 people DID NOT survive thanks to him. And that's just from COVID. That doesn't count all the people who have died f…",0.243668720126152,0.216777354478836,0.5395538806915283,0.4831922650337219,0.1138210967183113,0.4029866755008697
277,277.0,277.0,277.0,277.0,277.0,277.0,,," President Trump claimed it would be terrible"" if votes are counted after #ElectionDay.  :ballot_box_with_ballot: Votes are never fully counted on el…""",0.0991086810827255,0.1123167872428894,0.7885745167732239,0.2371484339237213,0.1068694442510604,0.6559821367263794
278,278.0,278.0,278.0,278.0,278.0,278.0,,,2 best President of united states of America! :United_States::United_States::thumbs_up::flexed_biceps:  #Reagan ,0.2536264359951019,0.1098248362541198,0.6365486979484558,0.1366324126720428,0.1323066502809524,0.7310609221458435
279,279.0,279.0,279.0,279.0,279.0,279.0,,, Are you nuts? We saw it live on TV! Your lies fly in the face of reality! #VoteBlueToEndTheNightmare,0.0201111007481813,0.8717067837715149,0.1081821098923683,0.9589009881019592,0.0235381536185741,0.017560850828886
280,280.0,280.0,280.0,280.0,280.0,280.0,,,#2020Election #VOTE #VoteBiden #Trump #COVID19 #USA #Pennsylvania #Florida #Texas #Ohio #Wisconsin #NorthCarolina #Arizona #Iowa #Minnesota #Michigan #BattlegroundState #SwingStates #undecidedvoter #Republican #RepublicansAgainstTrump,0.0373950973153114,0.4928061962127685,0.4697986543178558,0.8025208711624146,0.0500295385718345,0.1474495828151703
281,281.0,281.0,281.0,281.0,281.0,281.0,,," Ok, twitter, do your thing. These are the fools who tried to run the Biden/Harris bus off the road. They’re bragging abou…",0.2781707048416137,0.2050618380308151,0.5167674422264099,0.2423430234193802,0.0959202274680137,0.661736786365509
282,282.0,282.0,282.0,282.0,282.0,282.0,,,Perfect,0.055566232651472,0.221848726272583,0.7225850820541382,0.1179004684090614,0.0639621093869209,0.8181374073028564
283,283.0,283.0,283.0,283.0,283.0,283.0,,,I'm not surprised.,0.2275773584842682,0.2007690668106079,0.5716535449028015,0.1309966593980789,0.105469062924385,0.7635342478752136
284,284.0,284.0,284.0,284.0,284.0,284.0,,, We are voting.  Trump is losing. Biden is winning.,0.0819276720285415,0.7364539504051208,0.1816183477640152,0.6234818696975708,0.1762249320745468,0.2002932429313659
285,285.0,285.0,285.0,285.0,285.0,285.0,,, Good morning PENNSYLVANIA! I’m so excited to see you today and SING for you!!!!!!! I believe in :musical_notes: YOU &amp; I :musical_notes: !! Let’s talk abo…,0.0962014198303222,0.345725268125534,0.5580732822418213,0.1245422288775444,0.0659123808145523,0.8095453977584839
286,286.0,286.0,286.0,286.0,286.0,286.0,,," :musical_notes::musical_note:All I want for Christmas is Trump :musical_notes::musical_notes:  It’s never too early to start thinking about Christmas, am I right?  Let’s do this!…",0.074003979563713,0.2096907645463943,0.7163052558898926,0.1458649039268493,0.0505679510533809,0.803567111492157
287,287.0,287.0,287.0,287.0,287.0,287.0,,,"  I am old enough to remember when the media called Marco Rubio the savior"" of the Republican Party.  But no…""",0.1132888495922088,0.1017202585935592,0.7849909067153931,0.1531757414340973,0.0654706209897995,0.7813536524772644
288,288.0,288.0,288.0,288.0,288.0,288.0,,, You won’t change the mind of a single Trump voter before tomorrow. Not one. But there are literally millions of people a…,0.1732242256402969,0.2552741765975952,0.5715015530586243,0.7020423412322998,0.0774763152003288,0.2204813063144683
289,289.0,289.0,289.0,289.0,289.0,289.0,,," We need to send Donald Trump packing, but we can’t stop there. We need to boot his Republican enablers out of office—at every…",0.0288883037865161,0.8218342065811157,0.1492774784564972,0.8863651752471924,0.0325502008199691,0.0810846015810966
290,290.0,290.0,290.0,290.0,290.0,290.0,,, Allegheny County councilman in Pennsylvania: 'I'm an elected official. I have had at least a dozen Democratic elected offici…,0.0565616004168987,0.2080490738153457,0.7353892922401428,0.2294674962759018,0.0525499433279037,0.7179825305938721
291,291.0,291.0,291.0,291.0,291.0,291.0,,," Sandra Bland got pulled over, arrested, and DIED in police custody for a damn turn signal, but a caravan of white dudes in…",0.0808486640453338,0.1297971755266189,0.789354145526886,0.1026430577039718,0.0503265149891376,0.8470304012298584
292,292.0,292.0,292.0,292.0,292.0,292.0,,, Trump likes to boast of stock surge but S&amp;P actually grew less than under three of his four most recent predecessors in…,0.36379474401474,0.1679611802101135,0.4682441055774688,0.562593400478363,0.0864443182945251,0.3509623110294342
293,293.0,293.0,293.0,293.0,293.0,293.0,,," Florida, the race is close and we only have two days left to vote for . will you vote today? #BidenForFL https:/…",0.0222803708165884,0.7945746779441833,0.183144986629486,0.7570849657058716,0.0364969559013843,0.2064181119203567
294,294.0,294.0,294.0,294.0,294.0,294.0,,, The last time Trump was this far down in the polls he was elected President of the United States.,0.386199802160263,0.16408571600914,0.4497145414352417,0.5590205192565918,0.1599702537059784,0.2810092270374298
295,295.0,295.0,295.0,295.0,295.0,295.0,,," You’re both wrong AND rude    Your ‘science’ is pseudo, your candidate Biden is an obvious loser &amp; your economi…",0.1981441676616668,0.2099012285470962,0.5919545292854309,0.4389548003673553,0.0880474671721458,0.472997784614563
296,296.0,296.0,296.0,296.0,296.0,296.0,,," Trump Administration Funds Plasma Company Based In Owner's Condo  Former GOP Sen. Rick Santorum, who has a financial s…",0.1031270027160644,0.1862964183092117,0.710576593875885,0.3665936291217804,0.062452558428049,0.5709537863731384
297,297.0,297.0,297.0,297.0,297.0,297.0,,,  Do u know If Trump is Re-Elected he Wont need support of Republicans or his base anymore?bcz he is already a president witbout worrying 2nd term re-election.R u willing to destroy UR FUTURE&amp; Future of Republicans for someone who DOESNT CARE about U?,0.5952913165092468,0.1874990165233612,0.2172096669673919,0.8722499012947083,0.0758682116866111,0.0518818795680999
298,298.0,298.0,298.0,298.0,298.0,298.0,,,  no this is Joe and his people    ,0.2310277968645095,0.3078352510929107,0.4611369669437408,0.2290598601102829,0.1166968867182731,0.6542432308197021
299,299.0,299.0,299.0,299.0,299.0,299.0,,," West Virginia, Get Out and Vote for Patrick Morrisey for Attorney General! He has my Complete and Total Endorsement! h…",0.0281222481280565,0.646622359752655,0.3252553939819336,0.3054655492305755,0.0609678067266941,0.6335666179656982
300,300.0,300.0,300.0,300.0,300.0,300.0,,,"  Watching these MAGA rallies just boils my blood. First of all, Trump supporters are like vigilantes in…",0.6761009097099304,0.041841983795166,0.2820571064949035,0.2346689999103546,0.4503611624240875,0.3149698674678802
301,301.0,301.0,301.0,301.0,301.0,301.0,,, Know your rights for tomorrow:thumbs_up_light_skin_tone: Source:  #Election2020 #ElectionEve ,0.0347129963338375,0.2283519953489303,0.736935019493103,0.1912486404180526,0.0540460050106048,0.7547052502632141
302,302.0,302.0,302.0,302.0,302.0,302.0,,, Here we go    show  rallies like you show POTUS u are creating a mob mentality and free press and advertising 4 this dictator. Look at the clock. Equal air time   negative press is still press ,0.4298442304134369,0.1063873991370201,0.4637683629989624,0.2217089980840683,0.1411542892456054,0.637136697769165
303,303.0,303.0,303.0,303.0,303.0,303.0,,, Viva TRUMP :hibiscus::victory_hand::dove::folded_hands: #Trump2020  #پیمان_نوین,0.8088448643684387,0.0275660138577222,0.1635890752077102,0.0708821788430213,0.5096908807754517,0.4194269180297851
304,304.0,304.0,304.0,304.0,304.0,304.0,,," It's strange how the virus attacks Trump rallies and lockdown protesters... but not Black Lives Matter protesters.  In fact,…",0.3928742706775665,0.0909143984317779,0.5162112712860107,0.2882017791271209,0.2143228650093078,0.4974753260612488
305,305.0,305.0,305.0,305.0,305.0,305.0,,,   As someone from Germany I hope the americans will be smart enough and fight for their right to…,0.0853326469659805,0.3220908343791961,0.5925765633583069,0.2633120417594909,0.0707065984606742,0.6659813523292542
306,306.0,306.0,306.0,306.0,306.0,306.0,,, Everything you need to know and what to watch on Election Day in #Wisconsin. NEW #BadgerBallotBlog  #Election2020,0.0425974503159523,0.2089971750974655,0.7484053373336792,0.2178876847028732,0.032270211726427,0.74984210729599
307,307.0,307.0,307.0,307.0,307.0,307.0,,," So you do know the meaning of the word investigate, correct? ",0.1004298478364944,0.1147639080882072,0.7848062515258789,0.1308716982603073,0.0499280877411365,0.8192001581192017
308,308.0,308.0,308.0,308.0,308.0,308.0,,," Sandra Bland got pulled over, arrested, and DIED in police custody for a damn turn signal, but a caravan of white dudes in…",0.0808486640453338,0.1297971755266189,0.789354145526886,0.1026430577039718,0.0503265149891376,0.8470304012298584
309,309.0,309.0,309.0,309.0,309.0,309.0,,, Democrats deny Blacks free choice  #BLEXIT because #BlackLivesMatter and #AllLivesMatter,0.411781758069992,0.0693633705377578,0.5188548564910889,0.1951305419206619,0.2130046039819717,0.591864824295044
310,310.0,310.0,310.0,310.0,310.0,310.0,,, ICYMI:   President  penned an oped directly to the Black Community that is running in Black-owned newspap…,0.0768779665231704,0.1068151667714119,0.8163068890571594,0.1067193448543548,0.0867348611354827,0.8065457344055176
311,311.0,311.0,311.0,311.0,311.0,311.0,,," Heads up, people.  Trump will declare that the election is being stolen from him to justify trying to steal it himself.…""",0.1454139649868011,0.2545733153820038,0.6000127792358398,0.4439372420310974,0.0923498794436454,0.4637128412723541
312,312.0,312.0,312.0,312.0,312.0,312.0,,, trump being a cancer stellium makes sense,0.3040918707847595,0.0789504051208496,0.6169577240943909,0.3021651208400726,0.1264589577913284,0.5713759660720825
313,313.0,313.0,313.0,313.0,313.0,313.0,,, I spoke to European officials who said they're in utter disbelief over the chaos caused by Trump surrounding the US elec…,0.2434388101100921,0.1048644930124282,0.6516966223716736,0.19435715675354,0.1176761239767074,0.6879667043685913
314,314.0,314.0,314.0,314.0,314.0,314.0,,,  Attending an event doesn’t necessarily mean votes.,0.1212432086467742,0.1519996970891952,0.7267571091651917,0.2893328964710235,0.0702844858169555,0.6403825283050537
315,315.0,315.0,315.0,315.0,315.0,315.0,,," Here's what people still--STILL!--don't get about Trump: he is an abusive, chaotic personality. They do not fix problems.…",0.1337416768074035,0.3179494440555572,0.5483089089393616,0.8492682576179504,0.071810781955719,0.0789209604263305
316,316.0,316.0,316.0,316.0,316.0,316.0,,,  I’m Catholic &amp; I voted for President Trump.,0.170446515083313,0.2979080975055694,0.5316454172134399,0.4745660126209259,0.1488265693187713,0.3766075074672699
317,317.0,317.0,317.0,317.0,317.0,317.0,,, Every indicator points to a Trump reelection and fake polls.,0.3035671412944793,0.1621270030736923,0.5343059301376343,0.7015166878700256,0.1201386004686355,0.1783447116613388
318,318.0,318.0,318.0,318.0,318.0,318.0,,," There's no such thing as Republicans against Trump.  If you're against Trump, you're a Democrat.",0.1623509228229522,0.169362798333168,0.6682863235473633,0.4885376691818237,0.1814411282539367,0.3300212323665619
319,319.0,319.0,319.0,319.0,319.0,319.0,,, That’s because  will not raise taxes on anyone earning less than $400k a year,0.2456468343734741,0.0763158649206161,0.6780372858047485,0.2325396239757537,0.0669307932257652,0.7005295753479004
320,320.0,320.0,320.0,320.0,320.0,320.0,,," .....but my wedding was supposed to be in August and that didn’t happen under your piss poor leadership, so:thinking_face:",0.1034848690032959,0.2044431716203689,0.6920719146728516,0.2481665909290313,0.0724801197648048,0.6793532967567444
321,321.0,321.0,321.0,321.0,321.0,321.0,,," I will be VERY happy if Biden wins, but it won’t be a healing; it will be a reprieve. It will give us one last chance to…",0.1935688704252243,0.6268786787986755,0.1795524507761001,0.692742109298706,0.1065800040960311,0.2006778866052627
322,322.0,322.0,322.0,322.0,322.0,322.0,,, Trump parades &amp; rallies have taken over the USA!    This is a movement of millions and millions of American patriots. Ther…,0.390652984380722,0.0978613346815109,0.5114856362342834,0.3050177693367004,0.3376093804836273,0.3573728501796722
323,323.0,323.0,323.0,323.0,323.0,323.0,,,Break out those memes. ALL out digital warfare. Share your best ones!! #theleftcantmeme #VoteRedLikeYourLifeDependsOnIt #VoteRedToSaveAmerica ,0.2286577224731445,0.597754716873169,0.1735875755548477,0.9357609152793884,0.0444801151752471,0.0197589639574289
324,324.0,324.0,324.0,324.0,324.0,324.0,,,:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,0.1302515119314193,0.281226634979248,0.5885219573974609,0.2904245853424072,0.0455958247184753,0.6639795899391174
325,325.0,325.0,325.0,325.0,325.0,325.0,,, I vote for you,0.0485993511974811,0.7507146000862122,0.2006860673427581,0.8281300663948059,0.0700148344039917,0.1018550992012023
326,326.0,326.0,326.0,326.0,326.0,326.0,,,"About twice as likely that a Democratic (rather than Republican) #ElectoralCollege victory in a close election could be overturned by a judicial decision affecting fewer than 1,000, 5,000, or 10,000 ballots in a single, pivotal state.  #Election2020",0.0447803251445293,0.2055012732744217,0.7497183680534363,0.505881667137146,0.0451415404677391,0.4489767551422119
327,327.0,327.0,327.0,327.0,327.0,327.0,,, Do not listen to the blowhards in the fake news media. Just vote for Trump and laugh at them later.,0.4683288037776947,0.0877707824110984,0.4439004063606262,0.7332741618156433,0.172001376748085,0.0947245433926582
328,328.0,328.0,328.0,328.0,328.0,328.0,,,"  the facts actually prove a much lower number.  and it was Trump who wanted to seal off the borders, The dems opened them up to people coming in with the virus.  They also spammed death count by making sure nursing homes got it, and no tracing.  Check seattle nursing home....",0.4359399080276489,0.0948499217629432,0.4692101776599884,0.339307963848114,0.1607226133346557,0.4999694228172302
329,329.0,329.0,329.0,329.0,329.0,329.0,,, Donald Trump has called every election he has run in “RIGGED”…which is not true. It is #disinformation.   I teamed up wi…,0.0815241262316703,0.3269627690315246,0.5915131568908691,0.6030750870704651,0.1005768105387687,0.2963480353355407
330,330.0,330.0,330.0,330.0,330.0,330.0,,,"Me neither. He’s a bad, mean and mentally deranged subhuman.",0.1980111300945282,0.1890671104192733,0.6129217743873596,0.6510006189346313,0.075847290456295,0.2731520533561706
331,331.0,331.0,331.0,331.0,331.0,331.0,,," Trump won Iowa by 9 points in 2016, this seat nor the state should even be in play",0.1524506658315658,0.1581598967313766,0.6893894076347351,0.7078089714050293,0.0905386507511138,0.2016524076461792
332,332.0,332.0,332.0,332.0,332.0,332.0,,," Remember, when Trump declares victory when the count is still on, there's one mantra:  #FuckYouKeepCounting",0.0377551019191741,0.6411282420158386,0.3211165964603424,0.9239314198493958,0.0378704145550727,0.0381982140243053
333,333.0,333.0,333.0,333.0,333.0,333.0,,, I’m confused on what they are attempting to do besides get on everyone’s damn nerves ??,0.1577003449201584,0.1227512285113334,0.7195484638214111,0.1323243528604507,0.0288500357419252,0.8388256430625916
334,334.0,334.0,334.0,334.0,334.0,334.0,,," As Eric and Don Jr. have spent the last 6 months talking about Hunter Biden, they were subpoenaed in real fraud investi…",0.1681273728609085,0.153696060180664,0.6781766414642334,0.3178321123123169,0.0565061680972576,0.6256616711616516
335,335.0,335.0,335.0,335.0,335.0,335.0,,,  So she is mocking Trump supporters!!!,0.3578772842884063,0.0693379938602447,0.5727847814559937,0.3482186198234558,0.1213171854615211,0.530464231967926
336,336.0,336.0,336.0,336.0,336.0,336.0,,, I doubt we will ever see another political figure in American life who turns out these crowds.  Hard to see how this doe…,0.1290962696075439,0.2476152032613754,0.6232885718345642,0.2261503338813781,0.098577581346035,0.6752721071243286
337,337.0,337.0,337.0,337.0,337.0,337.0,,, The Media can’t say it’s a close race because that would make a Trump Victory believable...  They have to say Biden is a big…,0.5745022892951965,0.1822410374879837,0.2432567179203033,0.6512432098388672,0.1700057983398437,0.1787509769201278
